time,acc,auropharma,axisbank,bajajauto,biocon,britannia,cipla,dabur,divislab,drreddy,godrejcp,hcltech,hdfcbank,heromotor,hindunilver,icicibank,indusindbank,infy,kotakbank,m_m,marico,maruti,mindtree,nestleind,sbin,sunpharma,tatamotors,tcs,tech_m,wipro,shreecem,ultracemco
1557459900,1605.15,752.4,737.85,2973.65,271.08,2694.3,557.1,371.4,1660.35,2894.55,646.3,545,1148.47,2516.2,1696.7,386.55,1446.15,718.5,1394.85,630.3,359.45,6652.55,974.6,10265.75,309.5,438.9,186.95,2137.15,811,290.95,19106.7,4461.3
1557719100,1581.55,719.65,734.7,2979.45,263.63,2678.5,547.9,364.8,1629.3,2817,641.65,543.1,1149.32,2514.75,1706.55,378.15,1398.5,721.35,1390.3,618.7,352.7,6548.05,974.6,10328.65,308.15,400.2,181.3,2134.7,818.65,289.05,18860.05,4357.25
1557805500,1580.35,717.7,734.45,2940.25,265.9,2701.65,558.6,369.5,1623.65,2819.5,640.5,535.08,1149.03,2514.7,1702.25,382.25,1438.9,714.75,1386.85,617.3,354,6606.55,973.8,10235.35,315.35,421.3,185.2,2099.15,792,284.75,19038.6,4434.4
1557891900,1557.25,710.5,723.35,2905.6,265.33,2690.35,557.4,364.7,1615.1,2823.65,642.15,534.35,1145.07,2502.15,1677.2,378.35,1385.45,717.3,1393.3,612.3,355.75,6514.25,973.85,10312.3,312.7,410.35,169.95,2096.75,792,283.9,19047.85,4356.2
1557978300,1589.4,726.35,733.95,2939.7,263.58,2720.05,552.75,362.4,1643.7,2812.9,640.3,538.22,1159.82,2526.2,1693.45,383.9,1365.7,734.25,1417.3,607.6,353.9,6507.8,977.5,10313.35,316.6,412.5,176.1,2110.3,792.75,286,19416.7,4514.15
1558064700,1606.55,670.8,750.25,3039.15,261.17,2777.5,545.3,371.3,1638.9,2754.7,670.25,532.88,1183.13,2628.65,1741.85,390.45,1379.35,726.1,1457.65,621.7,361.65,6736.3,977.7,10484.4,319.4,409.25,177.05,2102.5,787.45,286.4,19443.45,4497.65
1558323900,1670.95,666.8,783.9,3017.6,262.92,2810.5,567.5,383.55,1662.35,2595,678.8,537.83,1221.03,2721.75,1779.5,408.15,1497.75,724.3,1499.3,656,365,7116.2,974.95,10772.35,345.6,414.65,190.6,2145.5,782.85,290.15,20392.55,4791.95
1558410300,1617.35,668.6,775.35,2981.2,260.25,2848.95,559.95,383,1699.85,2665.6,660.95,528.53,1206.5,2659.05,1785.15,401.2,1449.15,709.15,1489.8,641.1,361.85,6888.45,976.45,10628.85,338.9,409.85,176.9,2110.15,774.85,286.5,20489.6,4660.05
1558496700,1620.85,666.6,781.15,3055.05,260.27,2853.2,554.45,385.8,1682.05,2658.25,661.2,531.65,1208.05,2707.1,1773.35,406.2,1525.35,711.2,1497.85,641.75,364.7,6929.45,977.2,10749.5,341.8,421.95,179.65,2089.55,751.65,283.6,20264.65,4666.65
1558583100,1644,673.35,779,3058.75,256.45,2842.4,564.8,385.9,1740.1,2644.8,659.15,533.95,1171.3,2744,1758.05,411,1601.95,703.2,1496.35,640.55,361.4,6949.55,977.7,10807.45,343.3,413.95,175.55,2060.45,745.7,282.65,20815.75,4684.75
1558669500,1709.9,681.5,794.25,3089.45,267.77,2860.45,571.85,399.85,1767.55,2670.5,661.8,533.03,1190.03,2832.85,1753.85,430.25,1651.75,710,1512.55,665.85,363.5,7112.35,979,10703.4,355.6,417.1,182.6,2053.7,737.9,282.6,21018.35,4810.85
1558928700,1760.45,681.2,813.05,3077.15,275.15,2892.5,577.7,400.2,1596.15,2661.2,668.1,531.5,1204.32,2827.25,1773.05,433.95,1615.55,707.45,1523.65,678.7,365.65,7062.5,977.3,11020.6,361.05,414.2,181.15,2054.8,727.1,280.1,21513,4848.15
1559015100,1751.75,676.25,809.95,2997.8,270.58,2890.4,577.5,398.7,1616.05,2652.8,672.35,536.63,1208.53,2750.7,1780.8,435.2,1624.25,726.75,1512.65,671.85,368.05,7057,978.45,11121.75,360.75,413.85,180.6,2076.75,738.7,283.9,21616.8,4781.75
1559101500,1723.05,685.15,803.35,2936.1,271.27,2917.25,565.15,398.2,1592.6,2610,666.75,541.83,1209.43,2728.2,1777.9,424,1611.75,726.4,1515.1,673.1,365.8,6881.25,980.1,11204.1,348.9,422.45,176.25,2103.65,739.25,285.65,21594.8,4722.95
1559187900,1718.3,687.2,812.3,2956.55,272.9,2904.05,565.75,398.7,1595.95,2661.2,662.25,541.25,1219.03,2733.65,1780.65,427.6,1595.45,725.7,1537.6,663.7,366.3,6887.3,980.8,11361.75,355.7,414.8,175.95,2141.5,739.75,285.1,21545.4,4786.1
1559274300,1691.85,672.15,811.1,2934.6,271.52,2934.5,560.7,398,1596.1,2681.7,689.5,548.13,1209.2,2688.4,1780.3,422.55,1604.35,728.95,1517.95,649.2,373.35,6877.25,974.65,11551.3,353.35,410.65,173.2,2185.2,761.05,282.45,21667.85,4763.2
1559533500,1734.8,660.65,815.65,3051.1,277.55,2985.9,570.95,411.3,1619.9,2727.3,707.9,559.3,1224.95,2854.4,1834.15,424.95,1663.8,734.9,1534.9,657,379.1,7060,976.95,11736.55,356.55,419.3,175.2,2229,760.7,286.7,21962.3,4789.25
1559619900,1662.95,657.7,825.05,3002.5,271.15,2974.85,565.5,406.55,1592.35,2670.95,703.55,545.4,1225.45,2770.35,1814.35,421.35,1645.75,725,1531.45,654.6,378.9,7087.05,962.55,11620.1,354.35,413.4,174.3,2196.05,750.45,288.35,21309.15,4708.2
1559792700,1600.85,628.05,810,3002.8,273.05,2914.65,562.85,405,1588.8,2673.5,704.2,542.92,1211.45,2794.75,1834.75,413.65,1530.75,728.6,1521,637.9,376.6,7010.85,963.05,11675.6,338.9,406.15,170.3,2178.75,742.45,288.1,20743.95,4594.95
1559879100,1605.45,622.55,807.8,2972.55,264.5,2913.15,551.05,405.8,1569.25,2593.15,693.65,542.88,1220.28,2769.25,1826.8,418.8,1558.7,730.05,1518.15,645.9,374.9,6960.15,963.4,11529.95,343.4,400.2,170,2192.25,752.95,292.3,20841.05,4597.6
1560138300,1594.95,629.4,815.05,2995.45,266.02,3001.4,555.55,409.7,1565.75,2637.75,694.95,548.38,1216.28,2756.5,1844,417.1,1554.8,743.45,1507.65,647.95,378.85,6980.4,971.15,11754.85,345,402.65,166.6,2237.45,768.8,295.15,20900.3,4611.65
1560224700,1596.25,653.05,817.05,3000.05,269.52,2985.05,562.3,410.8,1562.95,2619.1,688.65,554.9,1219.47,2788.2,1831.9,421.85,1589.15,744.9,1510.8,639.7,378.7,7004.1,975.75,11659.65,347.85,391.55,171.25,2256.45,763.1,296.2,20853.8,4606.4
1560311100,1583.55,642.4,815.35,2954.75,257.7,3002.1,561.85,410.3,1540.05,2600.95,684.2,554.78,1211.07,2738.95,1839.1,419.7,1566.7,743.6,1490.15,635.4,377.6,6859.65,973.9,11724.25,345.65,393.05,169.35,2265.4,751.05,296.9,20585.55,4583.65
1560397500,1588.35,639.35,822,2932.2,257.1,2984.4,565.25,410.35,1553.65,2596.65,681.55,550.8,1220.28,2713.85,1834.7,421.25,1493.8,742.7,1509.9,641.85,378.4,6804.7,968.2,11667.55,347.25,391.2,168,2254.75,746.25,296.95,20818.2,4588.75
1560483900,1549.2,617.95,801.75,2881.7,248.85,2966.7,557.75,401.65,1524.7,2572.35,664.7,545.08,1213.13,2677.15,1815.35,418.5,1431,740.7,1477.85,637.45,370.6,6754.2,965.2,11528.9,344.8,393.55,164.45,2259.6,742,295.1,20486.15,4514.8
1560743100,1511.8,624.55,780.55,2847.4,245.05,2911.1,547.4,401.85,1545,2559.8,660.85,539.25,1208.2,2653.7,1811.15,415.7,1405,741.05,1466.5,625.25,368.25,6597.95,965.75,11514.4,339.1,382.85,159,2254.75,738.35,294.35,19999.35,4463.6
1560829500,1528.5,622,778.35,2866.1,242.7,2867.95,549,387.4,1548.25,2592.15,672.55,545.7,1203.4,2668.35,1799.85,421.7,1410.6,749.9,1466.85,626.05,365.7,6462.5,967.75,11460.65,341.2,378.5,158.6,2258.6,743.95,291.45,20559.75,4530.2
1560915900,1494.95,613.85,772.25,2829.9,250.25,2876.05,534.6,383.05,1541,2554.3,663.55,542.83,1210.35,2612.45,1804.25,420.85,1382.15,752.85,1498.3,615.95,364.35,6426.35,966.55,11628.6,339.65,375.95,155.1,2267.9,736.6,286.8,20437.85,4499.85
1561002300,1543.6,629,774,2904.3,252.9,2834.95,551.9,389.05,1601.55,2573.8,672.1,545.42,1214.18,2670.7,1811.2,431.8,1439.3,753.9,1516.55,629.9,367.55,6636.45,967.4,11723.3,345.85,391.65,159.55,2280.9,728,287.85,21233.75,4586.2
1561088700,1533.15,603.45,773.5,2881.6,249.9,2832.95,552.85,392.9,1549.85,2557,671.65,539.88,1206.85,2610.95,1772.3,431,1448.7,752.2,1492.2,628.45,369.8,6421.05,960.15,11641.6,349.65,383.35,159.05,2256.75,740.15,286.35,21201.4,4607.5
1561347900,1539.8,587.75,764.6,2822.6,249.6,2777.95,550.2,391.85,1576.3,2517.2,675.2,539.5,1209.47,2587.95,1768.6,430.15,1463.7,746.65,1473.3,635.6,369.2,6459.05,947.9,11700.8,352.95,384.4,159.55,2277.1,729.35,284.65,21091,4580.45
1561434300,1555.35,599.7,781.8,2847.25,246.85,2806.5,551.6,393.7,1601.15,2541.4,676.35,540.45,1216.03,2591.65,1759.15,433.95,1454.4,747.55,1486.5,641.65,372.2,6517.6,930.05,11736.45,356.05,386.75,160.4,2271.65,726.45,286.05,21528,4606.75
1561520700,1579.8,622.4,789.4,2875,253.2,2739,557.75,394.15,1597.3,2583.45,671.1,540.4,1231.75,2580.55,1764,439.1,1439.15,740.05,1493.65,644,371.15,6496.25,905.95,11834.75,358.4,399.95,161.55,2259.9,719.95,286.9,21875.4,4610.9
1561607100,1589.35,615.3,802.15,2828.15,249.25,2746.55,555.8,403.15,1608.9,2563.45,673.3,534.3,1240.22,2584.95,1783.85,441.05,1452.6,735.95,1490.95,653.8,372.8,6534.3,885.3,11871.45,363.5,405.75,166.85,2263.65,693.55,283.75,22013.85,4621.85
1561693500,1565.5,612,810.6,2786.9,250.7,2764.5,555.9,401.8,1605.4,2549.1,668.5,535.03,1232.35,2565.4,1796.5,439,1410.95,737.3,1487.55,650.05,373,6568.05,863.65,11958.55,362.95,403.3,163.45,2241.85,696.4,282.6,21831.1,4566.05
1561952700,1573.9,619.4,812.9,2866.05,252.95,2755.9,559.65,403.1,1621.55,2643.75,669.55,528.08,1250.78,2601.1,1788.5,440.4,1431,735.8,1490.6,655,372.95,6533.6,870.9,11929.4,362.9,408.15,168.4,2247.8,695.35,283.05,21602,4545.3
1562039100,1575.55,615,807.05,2844.4,254.5,2780.9,557.75,404.6,1626.55,2626,677.55,533.15,1252.6,2581.85,1800.75,438.65,1420.05,742.55,1481,662.3,376.5,6601.3,880.8,12043.35,365.7,397.3,164.2,2261.9,701.5,285.3,21611.6,4555.95
1562125500,1569.85,599.3,809.85,2853.8,249.75,2802.2,556.15,409.5,1634.8,2590.25,676.25,528.4,1250,2573.85,1796,437.8,1473.3,736.1,1484.45,664.8,375.35,6572.75,881.2,11901.1,367.35,398.15,163.4,2248.1,691.55,283.9,21593.4,4574.15
1562211900,1582.2,607.35,811.75,2850.8,249.7,2847.15,554.4,405.3,1624.15,2595.3,676.25,523.53,1249.18,2589.7,1803.1,436.55,1488.7,736.5,1503.5,666.95,376.4,6577.4,876.7,11956.6,368.35,394.5,165.9,2247.05,690.7,284.2,21726.9,4650.65
1562298300,1542.6,597.9,807.4,2792.95,240.65,2828.9,550.75,409.45,1612.7,2586.75,675.2,510.8,1239.6,2489.2,1795.75,436.4,1526.65,722.05,1518.95,637.05,380.3,6369,859.45,12000.6,371.45,376.65,160.5,2164.5,671.1,273.25,21416.15,4527.95
1562557500,1508.75,589.5,786.45,2726.5,240.95,2789.5,539.8,402.6,1583.4,2577.1,655,519.85,1210.4,2357.85,1761.95,426.15,1479.9,720.75,1477.5,628.1,371.6,6067.35,772.1,11815,357,368.65,154.85,2173.95,669.4,268.2,20910.85,4389.5
1562643900,1551.75,606.3,789.45,2733.3,245.5,2774.7,549.35,407.25,1611.15,2589.55,648.65,510.88,1194.07,2417.35,1742,428.95,1496.8,717.9,1463.25,624.75,371.5,5973.75,773.1,11707.8,360.55,388,156.1,2127.4,663.5,266.75,21282.65,4494.1
1562730300,1538.35,598.7,771.35,2686.25,247.1,2780,545.95,409.95,1625.65,2575.3,639.9,510.33,1195.72,2377,1716.75,429,1487.35,720.15,1474.45,614.45,370.95,5952.35,761.35,11601.2,355.05,392.3,151.65,2111.85,663.65,267.2,21233.2,4482.4
1562816700,1555.25,606.4,769.6,2723,252.85,2774.6,552.9,409.15,1614.7,2633.6,638.25,512.6,1204.1,2477.55,1732.15,427.1,1539.7,724.5,1483.25,627.9,369.4,6048.9,762.6,11561.55,363.2,399.85,157.15,2106.3,654.6,267.7,21509.95,4543.65
1562903100,1577.25,598.05,758.1,2732.8,253.7,2790.15,557.75,408.65,1618.95,2620.2,629.4,512.2,1198.13,2537.85,1718.8,426.55,1511.9,729.65,1482.9,624.35,371.3,5990.9,755.4,11702.6,363.85,408.8,159.8,2106.55,654.3,260.05,21343.8,4570.6
1563162300,1599.65,577.7,752.25,2722.85,252.65,2773.75,551.75,410.5,1620.35,2626.05,622.9,515,1199.57,2514.8,1717.4,421.8,1478.8,780.1,1503.7,623.8,370.2,6075.95,763,11513.55,360,422.45,160.9,2141.1,664.6,260.4,21496.75,4609.5
1563248700,1616.6,583.2,763,2741.25,258.7,2758.15,555.7,426.75,1649.9,2675.5,635.9,511.58,1198.75,2543.3,1741.55,424.8,1478.8,786.5,1497.8,616.65,369.6,6156.1,750.8,11752.95,364.1,433.35,169.95,2108.5,661.95,260.6,21577.75,4615.7
1563335100,1598.85,574.85,754.8,2706.75,262.65,2803.85,558.8,432.3,1653,2664.55,646.4,520.03,1199.75,2522.7,1765.05,424.95,1504.5,793.7,1529.35,611.35,373.75,6074,752.9,11737.55,372.1,430.8,167.7,2120.3,676.5,259.8,21557.55,4610.75
1563421500,1572.45,570.55,742.7,2640.05,262.7,2820.75,548,430.25,1639.5,2661,645.85,510.77,1206.47,2486.3,1743.2,418.75,1474.95,794,1534.2,599.05,371.8,5872.7,691.95,11608.65,364.65,426.35,161.1,2071.85,672.55,269.85,21417.1,4598.45
1563507900,1549.1,552.2,730.7,2566.95,239.65,2742.45,537.65,419.7,1621.8,2618,628.4,508.1,1188.32,2385.85,1723.7,410.15,1421.45,787.3,1495.25,572.4,365.1,5777.7,669.35,11558.95,356.9,421,154.75,2080.95,660.4,265.6,21108.45,4532.65
1563767100,1583.05,569.9,729.75,2570.15,247.15,2735.3,531,422.75,1628.85,2636.8,621.85,510.52,1152.3,2404.2,1685.85,412.85,1421.05,786,1457.5,566.55,362.95,5915.7,684,11331.75,351.9,430.1,157,2110.2,659.4,265.55,20972.6,4577.75
1563853500,1584.6,562.85,729.5,2534.35,240.1,2733.7,528.55,424.25,1619.1,2604,619.15,506.45,1134.55,2466.85,1695.45,413.3,1416.5,791.45,1493.7,560.1,362,5871.95,694.9,11481.55,343.1,430.45,156.45,2111,656.65,265.2,20838.15,4540.1
1563939900,1568.45,548.65,712.2,2530.85,236.2,2645.15,519.5,421.1,1604.4,2594.9,615.85,509.92,1140.5,2409.2,1728.2,409.05,1361.9,787.65,1496.5,549.7,359.9,5775.65,687.65,11471.75,340.2,425.8,151.2,2099.05,646.35,264.55,20678.15,4447.65
1564026300,1581.4,556.65,727.65,2562.25,239.85,2664.05,535.85,423.95,1634.45,2662.6,617.8,506.6,1147.25,2400.4,1747.15,411.4,1393,799.5,1494.05,550.1,362.9,5711.85,698.7,11537.05,343.55,437.4,144.8,2141.25,655.35,263.8,21234.25,4483.1
1564112700,1590.9,566.9,734.35,2636.45,243.15,2658.85,532.35,429.65,1658.95,2718.15,621.55,503.4,1143.2,2482.75,1742.8,419,1417.7,791.7,1516.55,566.55,363.45,5765.2,693.25,11694.75,344.35,439.15,147.9,2117.55,647.8,264.9,21505.85,4518.25
1564371900,1536.1,552.95,722.7,2502.1,237.55,2656.9,521.7,428.05,1639,2661.25,615.15,507.45,1124.95,2407.35,1720.45,431,1430.5,794.45,1506.55,554.85,366.55,5486.2,702.2,11637.2,344.65,430.7,137.9,2137.75,648.2,263.6,21127,4382.25
1564458300,1535.6,552.9,707.6,2473.65,234.8,2591.25,518,422.6,1642.8,2570.75,598.4,510.98,1126.18,2268.25,1724.35,426.95,1334.55,794.2,1500.05,549.75,364.2,5453.75,713.25,11583.4,329,408.8,134.1,2184.4,641.05,264.1,20749.45,4327.4
1564544700,1557.4,571.6,678.15,2523.65,227.7,2592.65,521.4,427.5,1621.2,2588,600.3,516.58,1128.95,2366.3,1731.95,427,1408.75,795.6,1520.9,551.2,369,5418.2,719.3,11710.95,333.6,426.05,136,2209.2,637.65,266.9,20271.25,4352.4
1564631100,1522.65,553.25,673.25,2551.9,224.6,2600.85,514.95,426.1,1608.1,2548.3,605,510.48,1116.97,2382.25,1736.7,419.1,1398.4,773.45,1501.7,549.75,363.9,5514.3,692.9,11593,319.15,424.35,130.3,2190.65,629.3,269.95,20044.1,4252.45
1564717500,1524.4,551.85,676.85,2607.1,231,2597.3,517.5,427.2,1594.1,2544.75,610.25,507.35,1112.3,2413.6,1742.15,412.65,1382.65,779.95,1508.75,558.45,374.2,5626.85,706.4,11470.8,310.4,419.85,131,2211.45,638.5,264,20089.6,4308.95
1564976700,1519.7,551.4,666.35,2631.35,229.1,2584.6,520.5,429.95,1570.65,2526.25,615.05,507.6,1096.53,2413.5,1747,404.7,1389.95,779.15,1465.95,548.95,375.8,5606.2,709.5,11591.45,302,415.9,124,2254.5,649.6,262.85,20039.45,4269.15
1565063100,1552.1,563.5,680.45,2625.7,226.65,2548.55,501.5,434.2,1605.35,2561,621.85,513.5,1098.63,2480.35,1751.25,411.2,1415.2,776.4,1487.7,552.8,379.6,5762.75,714.2,11682.8,303.1,416.95,123.2,2226.15,672.45,259.9,20333.6,4376.2
1565149500,1557.95,556.75,661.4,2616.4,225.7,2536.55,519.2,432.6,1623.1,2560.8,632.35,510.4,1094.57,2507.1,1784.1,408.5,1419.8,778.9,1477.2,520.3,380.1,5692.15,736.75,11619.1,291.2,418.55,117.55,2223.85,675.05,262.35,20234.6,4363.25
1565235900,1559.35,599.3,663.7,2712.7,232.05,2570.85,506,437.15,1642.9,2584.55,643.35,545.45,1120.25,2588.3,1807.3,416.7,1422.55,790.95,1506.75,540.75,384.8,5834.2,739.1,11696.55,295.9,426.1,124.6,2266.1,683.55,266.5,20134.55,4244.5
1565322300,1580.85,600.15,662.9,2717.55,229.55,2571.05,485.4,440.95,1651.15,2575.35,656,544.05,1141.57,2632.6,1843.7,420.7,1419.55,790.55,1530.85,546,393.3,6023.05,739.8,12013.75,292.1,420.55,122.5,2254.7,665.55,264.25,20268.4,4297
1565667900,1547.6,604.65,650.15,2672.5,224.3,2485.1,476.55,430.5,1506.6,2554.75,644,536.47,1109.35,2569.35,1824.5,411.2,1372.8,765.7,1507.35,513.85,392.4,5730.1,700.6,11924.15,284.3,435.6,121.8,2205.1,640.55,258.65,19652.15,4183
1565754300,1600.9,607.15,662.2,2717.3,232.55,2458.1,479.25,432.2,1530.15,2519,631.6,538.3,1113.7,2627.2,1838.15,417.3,1399.95,774.3,1492.85,523.15,392.35,5807.5,706.7,12045.15,289.75,414.05,121,2205.5,658.7,251.3,19710.15,4236.5
1565927100,1596.2,604.15,675.25,2750.9,228.15,2479.25,476.95,429.3,1509.35,2495.05,624.6,532.72,1115.22,2666.25,1832.85,420.3,1438.8,774.3,1503.25,527.5,393.35,5965.85,700.75,12011.5,291.3,413,121.5,2171.8,658.7,249.4,19539.9,4221.3
1566186300,1588.55,603.2,684.1,2724.85,216.55,2460.55,476.75,432.1,1516.35,2513.25,626.75,532.88,1105.47,2637.5,1822.6,423.3,1441.35,778.2,1498.05,521.65,395.75,5973.4,702.55,12087.2,287.05,422.65,121,2166.85,669.25,251.75,19460.35,4169.15
1566272700,1540.85,600.6,673.9,2751.35,218.85,2374.75,479.55,432.45,1524.2,2552.8,629.5,542.22,1109.68,2672.6,1845,417.25,1404.75,792.95,1506,528.15,396,6175.6,708.9,11987.65,284.35,420.6,123.75,2189.85,670.6,252.4,19015.3,4043.4
1566359100,1487.95,590.9,665.85,2760.75,224.25,2365.9,469.1,426.35,1532.55,2506.9,613.75,535.8,1111.43,2705.05,1850.55,412.95,1369.45,800.65,1507.45,521.55,394.65,6200.85,701.15,12571.15,277.85,417.15,112.4,2190.2,672.45,251.3,18704,3924.8
1566445500,1462.4,589.55,660.35,2737,222.15,2437.35,464.25,426.95,1563.75,2537.4,606.95,538.55,1085.57,2618.95,1869.6,399.7,1333.5,795.75,1478,511.75,391.95,6163.95,693.85,12469.75,268.05,414.55,107.95,2211.6,681.3,250.75,18417.15,3840.65
1566531900,1471.85,598.95,665.1,2755.95,224.6,2462.1,466.95,425.25,1570.2,2543.4,601.05,543.7,1084.35,2645.05,1860.2,395.85,1312.7,803.5,1473,532.95,380.8,6241.85,710.2,12448.05,271.6,427.6,111.35,2245.25,685.5,251,18445.35,3867.75
1566791100,1497.05,591.45,683.9,2736.3,222.35,2528.85,466.05,435.15,1617.8,2562.25,607.9,545.33,1126.28,2597.7,1880.95,410.7,1350.3,802.1,1510.5,544.15,376.5,6245.1,706.9,12408.55,279.65,419.55,110.6,2271.25,690.1,249.35,18822.25,4030.85
1566877500,1537.95,589.3,683.65,2773.5,229,2675.95,465.05,439.3,1595.15,2542.65,602.8,544.72,1127.9,2607.7,1862.8,417.75,1383,785.6,1503.95,554.55,385.6,6277,679.4,12483.75,285.25,417.3,120.6,2240.4,676.25,250.05,19101.05,4130.9
1566963900,1540.75,590.15,678.5,2767.3,220.35,2706.4,465.2,435.05,1578.25,2514.85,598.5,560.05,1124.75,2574.3,1830.85,412.95,1366.9,800.8,1487.4,539.6,390.1,6118.15,678.9,12527.65,284.5,412.65,116.35,2240.3,687.6,249.65,19119.9,4126
1567050300,1508.45,593.55,664.3,2770.8,227.75,2689.6,465.8,443.85,1612.5,2536.25,604,560.03,1117.68,2560.45,1837.55,406.7,1358.25,810.95,1458.55,530.25,390.2,6136.7,688.35,12755.3,275.75,436.7,114.5,2244.45,691.25,249.3,18600.3,4095.3
1567136700,1520.55,603.75,664.05,2789.35,236,2710.55,474.05,450.8,1635.95,2567.65,609.9,552.7,1119.65,2575.35,1883.95,412.2,1396.3,818.3,1438.5,531.35,393.05,6151.8,691.95,12893.05,273.9,452.25,116.6,2267.2,695.25,254.35,18658.45,4070.65
1567482300,1452.3,605.35,647.65,2769,225.55,2711.5,471.25,443.65,1639,2542.85,602.6,556.22,1105.88,2569.2,1850.3,393.1,1349.45,818.1,1420.25,517.6,386.65,6076.35,686.8,12705.85,268.5,439.85,112.75,2260.55,706.3,253.2,17879.7,3890.3
1567568700,1448.05,600.4,650.7,2747,231.75,2639,472.7,443.65,1667.5,2605.35,586.4,564.42,1126.15,2575.3,1850.75,399.5,1323.75,823,1431.05,508.45,384.8,5832.95,683.7,12540.95,275.8,427.45,110.05,2258.3,704.55,255.3,17781.3,3890
1567655100,1462.7,616.05,652.5,2772.8,230.45,2676.25,479.25,440.5,1645.95,2685.8,598.55,558.63,1118.5,2619,1837.2,390.45,1314.6,836.35,1414.3,518.85,385.45,5988.45,696.65,12648.35,273.8,433.8,118.55,2225.5,698.7,255.3,17691.35,3902.95
1567741500,1469.85,620.35,671.95,2841.85,236.8,2664.45,477.15,441.95,1645.85,2741.9,600.35,552.85,1123.07,2673.3,1826.35,393.4,1337.95,844.2,1445.35,531.1,384.45,6206.2,688.6,12667.25,274.85,427,121.8,2208.45,724.15,253.2,17926.15,3919.9
1568000700,1477.05,626.2,672.05,2830.05,233.4,2688.1,477.15,445.7,1634.35,2749.55,609.5,544.65,1124.97,2697.15,1837.5,397.2,1340.75,832.75,1472.15,534.65,387.75,6334.25,684.35,12840.25,278.2,430.35,122.3,2192.15,716.25,256.5,18083.3,3922.25
1568173500,1491.8,629.2,682.85,2906.8,235.4,2671.9,473.55,449.35,1624.55,2762.9,613.35,530.85,1126.18,2770.8,1830.45,396.35,1375.25,823.4,1477.55,547.1,387.25,6593.1,682.1,12769.8,285.5,424.1,134.95,2163.1,706.7,248.7,18489.95,3919.5
1568259900,1484.6,627.9,665.25,2861.45,232.7,2672.75,469.05,449.95,1648.45,2766.35,617.4,528.05,1134.43,2744.45,1806.45,403.4,1390.05,818.5,1457.05,543.6,385.55,6411.95,672.35,12603.3,286.9,428.8,128.55,2140.2,706.45,244.9,18545.75,4001.35
1568346300,1532.15,630.7,676.95,2888.75,233.5,2679.4,470,453.2,1631.4,2741,624.95,534.97,1131.35,2780.45,1812,414.4,1403.8,830.2,1484.9,552.55,383.75,6465.95,679.25,12706.95,291.85,424.55,130,2148.9,711.15,246,18864.7,4042.75
1568605500,1529.7,636.5,672.65,2877.15,231.45,2713.45,470.75,454.6,1646.05,2734.75,638.05,535,1121.9,2744,1817.5,412.75,1379.75,830.15,1475.1,538.75,381.05,6415.55,683.85,12836.85,285.15,427.1,129,2153.9,719.45,247.3,18878.15,4000.5
1568691900,1489.75,618.35,641.95,2778.45,228.1,2691.1,461.1,452.95,1605.9,2744.95,648.25,529.33,1104.9,2575.75,1835.55,400.75,1334.3,833.6,1450.95,522.65,381.25,6149.6,682.55,12794.3,274.2,420.5,122.3,2130.35,707.2,244.75,18661.25,3897.4
1568778300,1490.9,620.3,649.6,2782.9,227.95,2608.25,459.6,459.75,1616.95,2751.25,650.35,530.85,1094.8,2579.45,1833.75,400.35,1332.2,832.15,1462.25,527.2,381.1,6105.15,702.25,12890.85,280.2,418,122.25,2143.3,716.65,244.8,18673.05,3909.25
1568864700,1478.5,606.5,638.15,2745.25,226.9,2623.05,452.5,458.35,1585.2,2738.2,655.95,524.4,1100.8,2534.6,1817.1,387.5,1284.4,821.45,1454.8,520.1,380.65,5988.2,692.15,12723.4,274.35,411.7,124.35,2107.35,704.3,241.9,17978.8,3861.7
1568951100,1640.55,618.85,678.9,2940.5,229.05,2877.1,464.6,447.6,1638.15,2840.55,684.65,525.5,1199.55,2873.15,1972.95,417.05,1424.1,808.7,1544.7,568.35,381.1,6617.15,713.75,13533.7,301.55,415.2,133.75,2072.95,702.15,245.85,19324.7,4279.75
1569210300,1678.85,616.3,722.6,2997.25,224.7,3063.4,449.9,441.2,1615.35,2773.6,663.2,517.13,1254.15,2827.2,2047.4,447.25,1509.75,767.4,1635.35,566.05,385.65,6892.95,724.75,13742.45,312.4,410.2,128.25,2017.35,681.7,239.55,19928.75,4377.6
1569296700,1656.1,618.4,706.35,2967,225.05,3088.35,450.75,452.4,1636.4,2791.65,666.6,524.95,1258.05,2766.25,2056.75,442.1,1517.2,795.25,1621.35,560.45,396,7028.9,720.6,13470.6,303,410.95,131.3,2052.5,704.45,241.3,19917.8,4316.6
1569383100,1636.45,602.15,693.05,2943.1,218.8,3045.05,436.1,446.05,1632.8,2782.05,671.15,527.45,1243.05,2705.55,2057,435.3,1503.3,794.75,1603.3,535.7,392,6665.7,703.2,13517.4,281.05,407.1,123.45,2088.7,706.95,239.3,19435.45,4284.8
1569469500,1659.5,612.15,704.45,2991.6,217.85,3115.25,441.05,450.7,1687.35,2794.55,683.6,524.95,1252.35,2777,2038.85,454.95,1554,778.7,1638.95,569.2,390.6,6905.7,697.55,13934.95,284,414.75,125.5,2095.95,716.6,239.05,19518.9,4409.3
